,name_production_company,revenue
10803,,0.0
10804,,0.0
10805,Walt Disney Productions,0.0
10806,Columbia Pictures Corporation,0.0
10807,,0.0
10808,United Artists,0.0
10809,Price Entertainment,0.0
10810,"New Line Cinema, Hard Eight Pictures, Matinee Pictures, Practical Pictures",117719158.0
10811,"United Artists, barbican films",0.0
10812,Gramercy Pictures,11400000.0
10813,Filmline International,0.0
10814,,0.0
10815,Yari Film Group,11718595.0
10816,,0.0
10817,,0.0
10818,,0.0
10819,"BBC Films, Ealing Studios, Fragile Films, Focus Features, RTL",2455831.0
10820,"Les Films du Carrosse, Les Productions Artistes Associés, Produzioni Associate Delphos",0.0
10821,Vertigo,0.0
10822,"Les Films Alain Sarde, TF1 Films Production",0.0
10823,Twentieth Century Fox Film Corporation,0.0
10824,Metro Pictures Corporation,0.0
10825,,0.0
10826,HPLHS,0.0
10827,"Columbia Pictures, International Production Company, The Montecito Picture Company, Robert Simonds Productions",0.0
10828,"Empire Pictures, Altar Productions",5450815.0
10829,Vertigo Films,0.0
10830,"Imagine Entertainment, Universal Pictures, Universal Animation Studios",69834815.0
10831,"Village Roadshow Pictures, Thunder Road Pictures, Beacon Pictures, Jon Shestack Productions",82800000.0
10832,Paramount Pictures,0.0
10833,,0.0
10834,,0.0
10835,Breath,0.0
10836,"Davis Entertainment, Screen Gems",66966987.0
10837,"Lions Gate Films, City Lights Pictures",206871.0
10838,"Destination Films, Silver Nitrate Films",0.0
10839,,0.0
10840,"Scott Rudin Productions, Revolution Studios",14655628.0
10841,Yari Film Group,113783.0
10842,"Walt Disney Pictures, Spyglass Entertainment, Vertigo Entertainment, Mandeville Films, Winking Productions",120455994.0
10843,"Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",48548426.0
10844,"International Production Company, True Grit Productions, Zero Gravity Management",9500000.0
10845,Lions Gate Films,57231524.0
10846,,0.0
10847,"Screen Gems, Ultravi Productions",31070211.0
10848,"Regency Enterprises, Cheyenne Enterprises, New Regency Pictures",38159905.0
10849,Dimension Films,29907685.0
10850,IMAX,0.0
10851,"Cheyenne Enterprises, Alcon Entertainment, Nu Image Entertainment GmbH, Millennium Films, 16 Block Productions",65664721.0
10852,,0.0
10853,,0.0
10854,"Overseas FilmGroup, ADC Films",0.0
10855,"China Star Entertainment, Milky Way Image Company, One Hundred Years of Film Company",0.0
10856,Filmax,0.0
10857,,0.0
10858,"Paramount Pictures, Scott Rudin Productions, Failure to Launch Productions",128406887.0
10859,Marvel Animation,6700000.0
10860,"Blue Sky Studios, Twentieth Century Fox Animation",660940780.0
10861,"Norman Rosemont Productions, Marble Arch Productions, ITC Entertainment Group",0.0
10862,"Capitol Films, Ascendant Pictures, Rising Star",0.0
10863,"RKO Radio Pictures, Berit Films",0.0
10864,Stanley Kramer Productions,0.0
10865,"Shochiku Company, Eisei Gekijo",0.0
10866,"Sara films, MK2 Productions",0.0
10867,"Magidson Films, Les Productions de la Géode",0.0
10868,"Capitol Films, Endgame Entertainment, Sandfairy",0.0
10869,SCOPE Invest,0.0
10870,,0.0
10871,"Capital Arts Entertainment, Sobini Films",0.0
10872,"Paramount Pictures, Capitol Films, Ascendant Pictures, Noble House Entertainment Pictures",0.0
10873,"Studio Babelsberg, DC Comics, Virtual Studios, Anarchos Productions, Silver Pictures, Fünfte Babelsberg Film",132511035.0
10874,"DreamWorks SKG, Lakeshore Entertainment",33889159.0
10875,"Fox Searchlight Pictures, Room 9 Entertainment",24793509.0
10876,"One Race Productions, MHF Zweite Academy Film, Yari Film Group Releasing, Bob Yari Productions, Syndicate Films International, Bob DeBrino Entertainment, BDE Entertainment, Three Wolves Productions",2636637.0
10877,"Imagine Entertainment, Universal Pictures",184376254.0
10878,"Movieworld Productions, Industrial Development Corporation of South Africa",9879971.0
10879,"Fox 2000 Pictures, Storefront Pictures",23006849.0
10880,SKM,0.0
10881,Planet Productions,2260622.0
10882,Trimark Pictures,0.0
10883,Front Street Studios,0.0
10884,Trimark Pictures,0.0
10885,,0.0
10886,Villani Film,0.0
10887,"Showtime Australia, Empress Road Productions, Gannon Films",0.0
10888,Sputnik Oy,1615018.0
10889,"Kinoproduction Oy, Porkkana Ryhmä",0.0
10890,,0.0
10891,"Fox Searchlight Pictures, Dune Entertainment, Major Studio Partners",69623713.0
10892,"Walt Disney Pictures, Mandeville Films, Boxing Cat Films",61112916.0
10893,Miramax Films,0.0
10894,"The Mirisch Corporation, Mirisch Films",0.0
10895,International Traders,2438031.0
10896,,0.0
10897,"Arte, Creado Film",70000000.0
10898,"Mosfilm, Mafilm",0.0
10899,,0.0
10900,Dimension Pictures,0.0
10901,Shochiku Company,0.0
10902,Révillon Frères,0.0
10903,Medusa Produzione,0.0
10904,,3910019.0
10905,Nikkatsu,0.0
10906,Mar Vista Productions,0.0
10907,The Mirisch Corporation,0.0
10908,"New Line Cinema, Tiara Blu Films",34742066.0
10909,"Citel Films, Filmproduktion Janus",0.0
10910,,0.0
10911,"France 3 Cinéma, Eôs Films",0.0
10912,Agnes Delahaie Productions,0.0
10913,"Argos Films, Parc Film",0.0
10914,Sacher Film,0.0
10915,"The Weinstein Company, FilmEngine, Capitol Films, Ascendant Pictures, VIP Medienfonds 4, The Complex Studio",56308881.0
10916,Tétra Média,0.0
10917,"Werner Herzog Filmproduktion, ARTE, WestPark Productions",0.0
10918,Hakalax Productions,0.0
10919,El Deseo,85582407.0
10920,,0.0
10921,"Lions Gate Films, 2929 Productions, Starbucks Entertainment, Cinema Gypsy Productions",18948425.0
10922,"Estúdios Mega, Globo Filmes, Natasha Filmes",0.0
10923,"Gullane Filmes, Dezenove Som e Imagens Produções, Buriti Filmes, Fabrica Cinema",0.0
10924,Columbia Pictures Television,0.0
10925,Parallel Pictures,0.0
10926,"Spyglass Entertainment, Hollywood Pictures, Endgame Entertainment, Wonderland Sound and Vision",27105095.0
10927,RKO Radio Pictures,0.0
10928,"Intermedia Films, Kanzaman",38629478.0
10929,Bergman Lustig productions,3919254.0
10930,,0.0
10931,,0.0
10932,Falcon Media Limited,0.0
10933,"Lions Gate Films, Rat Entertainment",0.0
10934,Calder Road Film,0.0
10935,NetFlix,302179.0
10936,"Castelao Producciones, Future Films, Just Films",0.0
10937,,21170563.0
10938,Phoenix Entertainment Group,0.0
10939,Universal Pictures,0.0
10940,"Columbia Pictures, Revolution Studios, Happy Madison Productions",0.0
10941,,0.0
10942,"Onyx Films, Backup Films, France2 Cinéma",1831348.0
10943,"WDR, Bayerischer Rundfunk, Arte",0.0
10944,Hammer Film Productions,0.0
10945,Orange Pictures,0.0
10946,Sony Pictures,13368437.0
10947,France 2 Cinéma,0.0
10948,"Section Eight Productions, Canary Films, Populist Pictures, Serene 9, Studio Fierberg",0.0
10949,"Dead Old Man Productions, Middle Fork Productions",0.0
10950,,0.0
10951,,0.0
10952,,0.0
10953,Twentieth Century Fox Film Corporation,0.0
10954,"Film Finance Group, The New South Wales Film and Television Office, Paradigm Hyde Films",2077763.0
10955,,0.0
10956,"Eurimages, Les Films Du Fleuve, SCOPE Invest, Arte France Cinéma, Scope Pictures, Wallimage, Archipel 33",5507396.0
10957,"Goldfish Pictures, Reveille Productions, Universal Home Entertainment",0.0
10958,Vides Cinematografica,0.0
10959,"Hoot Productions LLC, Walden Media",0.0
10960,,0.0
10961,Dimension Films,178262620.0
10962,,7022209.0
10963,"Silver Nitrate Pictures, Dead Birds Films",0.0
10964,,30857.0
10965,Phenomena,0.0
10966,"River Road Entertainment, GreeneStreet Films, Picturehouse Entertainment, Sandcastle 5 Productions, Prairie Home Productions",0.0
10967,Yari Film Group,0.0
10968,Devki Chitra,0.0
10969,,3261638.0
10970,,15500000.0
10971,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Sentinel Productions, Furthur Films",77920346.0
10972,Universal Pictures,0.0
10973,,0.0
10974,"Walt Disney Pictures, Contrafilm, Hoytyboy Pictures, Nigel Productions",37384046.0
10975,"Panamax Films, Cinefarm",0.0
10976,"TriStar Pictures, Konami",97607453.0
10977,"Mantarraya Producciones, No Dream Cinema, Coproduction Office",253527.0
10978,"Universal Pictures, Depth of Field",7314027.0
10979,,0.0
10980,"Film Victoria, Baker Street, Film Finance",0.0
10981,,2227000.0
10982,,0.0
10983,,8895428.0
10984,Paramount Pictures,0.0
10985,"The Weinstein Company, Sahamongkol Film International, Vivendi",27165581.0
10986,"Paramount Pictures, Studio Babelsberg, MI 3 Film, The Fourth Production Company Film Group",397850012.0
10987,"Wild Bunch, Arena Films, Arte France Cinéma, Homegreen Films",0.0
10988,,0.0
10989,,0.0
10990,"Korea Pictures, Prime Entertainment",0.0
10991,"Columbia Pictures, Intermedia Films, Relativity Media, Red Wagon Entertainment",87528173.0
10992,"Universal Pictures, StudioCanal, Sidney Kimmel Entertainment, Working Title Films",76286096.0
10993,"Spyglass Entertainment, Touchstone Pictures, Kaltenbach Pictures",0.0
10994,,0.0
10995,,0.0
10996,"Office Kitano, Xstream Pictures, Shanghai Film Group, Lumen Films, Xinghui Production",0.0
10997,AVCO Embassy Pictures,0.0
10998,The Vitaphone Corporation,0.0
10999,,0.0
11000,"Media Pro Pictures, Allan Zeman Productions, After Dark Films, Remstar Productions, Sweetpea Entertainment, Redbus Pictures, Midsummer Films",0.0
11001,Class 5 Films,852872.0
11002,"Shochiku Company, Eisei Gekijo",0.0
11003,DreamWorks Animation,343397247.0
11004,Sony Pictures Classics,0.0
11005,"Virtual Studios, Next Entertainment, Irwin Allen Productions, Radiant Productions, Synthesis Entertainment",181674817.0
11006,"Columbia Pictures, Imagine Entertainment, Skylark Productions, Government of Malta",767820459.0
11007,"Ingenious Film Partners, Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Bad Hat Harry Productions, thinkfilm, Marvel Enterprises, X3 Canada Productions, X3US Productions, XM3 Service",459359555.0
11008,"Universal Pictures, Mosaic Media Group, Wild West Picture Show Productions",204999686.0
11009,Universal,0.0
11010,Serenade Films,95687.0
11011,"Reeleyes Film, Scion Films, Loma Nasha",0.0
11012,,0.0
11013,"Walt Disney Pictures, Pixar Animation Studios",461983149.0
11014,"Glass Key, Wildcard Productions",634074.0
11015,Lions Gate Films,4386236.0
11016,"Trent Othick Productions, Insomnia Entertainment",12762.0
11017,Rogue Pictures,0.0
11018,"Athanor, Delfilm, Cominici",0.0
11019,RKO Radio Pictures,0.0
11020,,0.0
11021,Cannon Films,0.0
11022,,0.0
11023,,0.0
11024,United Artists,0.0
11025,"Killer Films, John Wells Productions, HBO Films",1410778.0
11026,,0.0
11027,,0.0
11028,"Double Play, Vox3 Films, Serenade Films",0.0
11029,"IFC Films, Spirit Dance Entertainment, Participant Media",0.0
11030,Shoreline Entertainment,0.0
11031,"The Glasgow Film Fund, Forthcoming Productions, Baker Street",0.0
11032,Twentieth Century Fox Film Corporation,119188334.0
11033,,0.0
11034,"Paramount Pictures, Nickelodeon Movies",80197993.0
11035,"Village Roadshow Pictures, Vertigo Entertainment, Sound for Film",114830111.0
11036,"Original Film, Columbia Pictures Corporation, Revolution Studios, Happy Madison Productions",237681299.0
11037,RKO Radio Pictures,0.0
11038,Autumn Productions,0.0
11039,"Norsk Film, Sveriges Radio",0.0
11040,Goldwyn Pictures Corporation,0.0
11041,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Peninsula Films, Fox 2000 Pictures",326551094.0
11042,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions",1065659812.0
11043,"Universal Pictures, MMCB Film Produktion 2004",130431368.0
11044,"The Weinstein Company, View Askew Productions",26888376.0
11045,"Legendary Pictures, Blinding Edge Pictures",42285169.0
11046,"Regency Enterprises, New Regency Pictures, Pariah",60896147.0
11047,,0.0
11048,Universal Pictures,0.0
11049,Cinematografica Emmeci,0.0
11050,Apple Corps,0.0
11051,Alia Films,0.0
11052,"Lions Gate Films, WWE Studios",0.0
11053,"American Zoetrope, Columbia Pictures Corporation, Pricel, Tohokushinsha Film, Commission du Film France",60474340.0
11054,,0.0
11055,Lenfilm,0.0
11056,"Electric Entertainment, Plinyminor, Papercut Films",1678874.0
11057,"Senator Film Produktion, Little Shark Entertainment GmbH, Seven Pictures",0.0
11058,"Les Films du Losange, Elite Films, Ciné Qua Non, Simar Films",0.0
11059,"Lawrence Bender Productions, Paramount Classics, Participant Media",46243000.0
11060,,0.0
11061,"Universal Pictures, Hughes Entertainment",0.0
11062,"Destination Films, Red Wagon Entertainment, Frontera Productions",0.0
11063,,0.0
11064,,0.0
11065,,0.0
11066,RKO Radio Pictures,0.0
11067,"Huayi Brothers, Columbia Pictures Film Production Asia Limited",0.0
11068,Disney Channel,0.0
11069,,0.0
11070,Restraint LLC,0.0
11071,,0.0
11072,Reinventing the Wheel,0.0
11073,"VideoFilmes, Buena Onda Films",0.0
11074,Moonstar Enterainment,0.0
11075,,0.0
11076,,0.0
11077,TLA Releasing,0.0
11078,,0.0
11079,"Aquarius Films, Rampage Entertainment, Open Eye Productions, Bob Productions",0.0
11080,,0.0
11081,"Wildgaze Films, Number 9 Films, Finola Dwyer Productions",0.0
11082,,0.0
11083,"Universal Pictures, Guardian Trust Company",0.0
11084,,0.0
11085,"Beijing Film Studio, Hero China International, Wide River Investments",6971266.0
11086,,0.0
11087,"Téléfilm Canada, The Ontario Film Development Corporation, Alliance Entertainment, Ego Film Arts",0.0
11088,Universal Pictures,158468292.0
11089,"Twentieth Century Fox Film Corporation, Dune Entertainment, Davis Entertainment",141702264.0
11090,Banger Productions,0.0
11091,Peter Rommel Productions,0.0
11092,,0.0
11093,,0.0
11094,,0.0
11095,RSVP Productions,21353303.0
11096,Leone Film,0.0
11097,,0.0
11098,"Egoli Tossell Film AG, MJW Productions, Hellhound Productions",0.0
11099,"Krystal Motion Picture Productions, Mad Dog",0.0
11100,,0.0
11101,"DC Comics, Legendary Pictures, Bad Hat Harry Productions",391081192.0
11102,"BBC Films, Working Title Films, British Screen Productions",694438.0
11103,Screen West Midlands,0.0
11104,"Lionsgate, Sundance Channel, Horse Pictures, Con Artists Productions",0.0
11105,First Independent Pictures,0.0
11106,"Cold Iron Pictures, Ambush Entertainment",0.0
11107,"Fox Searchlight Pictures, Bona Fide Productions, Big Beach Films",100523181.0
11108,"EM Media, Screen East, Film4, Blue Sky Films, Potboiler Productions",0.0
11109,,0.0
11110,Refresh Production,0.0
11111,"United Artists, Titan Productions, Blake Edwards",4491986.0
11112,Dimension Films,0.0
11113,,0.0
11114,,0.0
11115,Maran Film,0.0
11116,Dischord,0.0
11117,,0.0
11118,London Film Productions,0.0
11119,RKO Radio Pictures,0.0
11120,Santana Pictures Corporation,0.0
11121,"Paramount Vantage, Media Rights Capital, Anonymous Content, Central Films",135330182.0
11122,,0.0
11123,"Columbia Pictures Corporation, Edward Lewis Productions, Halcyon Productions, Atticus",0.0
11124,"Delux Productions, Future Films, Comet Film Produktion GmbH, Thema Production",0.0
11125,Twentieth Century Fox Film Corporation,0.0
11126,,0.0
11127,,0.0
11128,Paramount Pictures,54000000.0
11129,,0.0
11130,Twentieth Century Fox Film Corporation,0.0
11131,,0.0
11132,,0.0
11133,"Paradis Films, Orly Films, Sinomovie",0.0
11134,First Artists,0.0
11135,,0.0
11136,"Fono Roma, Les Films Corona, The Criterion Collection",741766.0
11137,,0.0
11138,Revolution Studios,101595121.0
11139,,0.0
11140,,0.0
11141,The Rank Organisation Film Productions,0.0
11142,"Paramount Pictures, Bakshi Productions",0.0
11143,,0.0
11144,"Nu Image Films, North by Northwest Entertainment, Martini Films, Millennium Films, Two Sticks Productions",0.0
11145,"Bearing Fruit Entertainment, every tribe entertainment",0.0
11146,"Argyle Productions, Seesaw Productions",0.0
11147,Arcola Pictures,0.0
11148,"Columbia Pictures, Amblin Entertainment, Sony Pictures Animation, Sony Pictures Entertainment, ImageMovers",140175006.0
11149,Negativ,0.0
11150,,0.0
11151,"France 2 Cinéma, Fidélité Productions, Pan Européenne Production, Wild Bunch, Plateau A, Les Films Action",0.0
11152,,0.0
11153,,0.0
11154,New Line Cinema,62022014.0
11155,"BBC Films, Ingenious Film Partners, Ingenious Media",31584901.0
11156,"Columbia Pictures, Apatow Productions",162966177.0
11157,"Ingenious Film Partners, Twentieth Century Fox Film Corporation, 1492 Pictures, 21 Laps Entertainment",574480841.0
11158,"Paramount Pictures, Double Feature Films, Intermedia Films",162945894.0
11159,"Mandate Pictures, Three Strange Angels",53653224.0
11160,,9132000.0
11161,Columbia Pictures,0.0
11162,Universal Pictures,0.0
11163,South Pacific Pictures,0.0
11164,"Universal Pictures, Forward Pass, Motion Picture ETA Produktionsgesellschaft, Foqus Arte Digital, Metropolis Films",163794509.0
11165,,0.0
11166,"Lee Daniels Entertainment, Teton Films",0.0
11167,,0.0
11168,PolyGram Filmed Entertainment,0.0
11169,"Rai Cinemafiction, Filmalbatros",0.0
11170,"France 3 Cinéma, Elzévir Films, Oï  Oï  Oï Productions",0.0
11171,RKO Radio Pictures,0.0
11172,"Columbia Pictures Corporation, Escape Artists, Relativity Media, Overbrook Entertainment",307077295.0
11173,"Aichi Arts Center, Film Bangkok, Five Star Production",0.0
11174,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Landscape Entertainment, John US Productions",41009669.0
11175,"Playtone, Legendary Entertainment, DNA Productions",55181129.0
11176,,0.0
11177,,0.0
11178,,0.0
11179,,0.0
11180,,1720953.0
11181,Mandragora,0.0
11182,,0.0
11183,,0.0
11184,,0.0
11185,,0.0
11186,"Lions Gate Films, Lakeshore Entertainment, GreeneStreet Films, Radical Media",42931041.0
11187,Hotshot Films,0.0
11188,,0.0
11189,"France 2 Cinéma, Quinta Communications, Prima TV",5446000.0
11193,,0.0
11194,Ben Katz Productions,0.0
11195,,0.0
11196,"Current Entertainment, Epsilon Motion Pictures, Zero Gravity Management, Möbius Entertainment, Rampage Entertainment, Chaotic Productions, Mobius International",10289.0
11197,"Miramax Films, IFC Films, Fortissimo Films",0.0
11198,"Paramount Pictures, Nickelodeon Movies, Paramount Animation",72779000.0
11199,"Marianne Productions, Franz Seitz Filmproduktion, Vides Cinematografica",0.0
11200,RKO Radio Pictures,0.0
