,title,release_year,popularity
7334,The Nasty Girl,1990,0.73486
7335,Entre Nous,1983,1.137893
7336,The Naked Prey,1965,2.243937
7337,Martin,1978,3.965407
7338,The Three Faces of Eve,1957,2.030279
7339,The Kingdom,1994,5.230666
7340,Mercy,2000,1.520526
7341,Desperate Hours,1990,3.233994
7342,The Passion of Ayn Rand,1999,0.791025
7343,Along the Coast,1958,0.382091
7344,100 Girls,2000,5.136537
7345,Fail-Safe,1964,4.225974
7346,Paperhouse,1988,3.520171
7347,Dobermann,1997,6.774793
7348,The Discovery of Heaven,2001,1.009704
7349,Kwaidan,1964,4.130372
7350,Cat-Women of the Moon,1953,1.337813
7351,28 Up,1984,0.018017
7352,Chance,2002,0.542401
7353,You Only Live Twice,1967,10.359669
7354,Octopussy,1983,10.619302
7355,The Blue Gardenia,1953,1.946802
7356,Wit,2001,2.593469
7357,Never Say Never Again,1983,10.231985
7358,Maborosi,1995,2.050562
7359,The Magic Flute,1975,0.658086
7360,Midnight,1939,2.239212
7361,Pride and Prejudice,1940,2.323028
7362,The Man in the Gray Flannel Suit,1956,6.537021
7363,The Fountainhead,1949,4.866997
7364,Old Acquaintance,1943,0.632669
7365,In This Our Life,1942,6.312577
7366,Woman of the Year,1942,2.83303
7367,Summertime,1955,2.577128
7368,Soldier of Orange,1977,2.348745
7369,Le Samouraï,1967,9.091288
7373,White Palace,1990,2.59282
7374,Oklahoma!,1955,8.455348
7375,Desert Hearts,1985,1.553107
7376,Body Double,1984,9.836894
7377,Rooster Cogburn,1975,12.140407
7378,Chaplin,1992,8.243107
7379,The Miracle Worker,1962,4.368765
7380,Monster in a Box,1992,0.009961
7381,I Come,2000,0.264672
7382,Midnight,1998,0.00413
7383,If You Only Knew,2000,0.114487
7384,School Ties,1992,7.438381
7385,Girl,1998,8.532861
7386,Switch,1991,3.292828
7387,Just Write,1997,0.700719
7388,Raising Cain,1992,8.816951
7389,Irma Vep,1996,1.808369
7390,Buck Privates,1941,1.633148
7391,Nice Guys Sleep Alone,1999,0.214291
7392,Divorce Iranian Style,1998,0.155233
7393,Iron And Silk,1991,0.00022
7394,Rose Red,2002,6.965725
7395,Noises Off...,1992,4.179487
7396,Wildflowers,2000,0.112468
7397,Babylon 5: In the Beginning,1998,3.680772
7398,Witchfinder General,1968,8.658708
7399,Versus,2000,2.304575
7400,The Canterville Ghost,1944,1.300589
7401,The Prince and the Showgirl,1957,3.424195
7402,The China Syndrome,1979,4.621214
7403,Who the Hell Is Juliette?,1997,0.100488
7404,The Wages of Fear,1953,7.643793
7405,Look Who's Talking Too,1990,6.42968
7406,The Bells of St. Mary's,1945,2.614074
7407,You Light Up My Life,1977,0.411176
7408,The Delta Force,1986,7.224683
7409,Pat and Mike,1952,2.415004
7410,Animal Crackers,1930,4.750686
7411,"He Said, She Said",1991,4.150196
7412,Bedazzled,1967,8.491505
7413,Cat People,1942,5.110716
7414,Camelot,1967,3.30865
7415,The Lonely Guy,1984,4.273982
7416,The Comedy of Terrors,1963,2.133184
7417,The Four Musketeers,1974,5.512439
7418,Good Guys Wear Black,1978,2.261946
7419,Steel Dawn,1987,2.605644
7420,On Deadly Ground,1994,6.678661
7421,Boy Meets Girl,1994,0.202054
7422,Protocol,1984,3.665599
7423,The Postman Always Rings Twice,1946,5.68705
7424,Matinee,1993,7.256473
7425,Forever Fever,1998,0.170074
7426,Virtual Sexuality,1999,0.451689
7427,Baxter,1989,0.005568
7428,Explorers,1985,4.935932
7429,The Scent of Green Papaya,1993,3.481652
7430,Pierrot le Fou,1965,5.606909
7431,Weekend,1967,2.937013
7432,One Hundred and One Nights,1995,1.115938
7433,Strange Cargo,1940,0.7369
7434,Seven Girlfriends,1999,0.637771
7435,Tuesdays with Morrie,1999,1.739258
7436,Temptation of a Monk,1993,0.103153
7437,Alexander Nevsky,1938,1.915541
7438,Jason and the Argonauts,1963,6.222085
7439,Same Old Song,1997,7.272304
7440,Nostalgia,1983,4.235709
7441,The Soft Skin,1964,2.137534
7442,Tinker Tailor Soldier Spy,1979,1.564586
7443,Wintersleepers,1997,1.781979
7444,The Driller Killer,1979,2.773173
7445,Perfectly normal,1991,0.083899
7446,Throne of Blood,1957,6.471043
7447,The Best of Youth,2003,6.040001
7448,Guncrazy,1992,4.797893
7449,Bang Rajan,2000,1.148337
7450,Treasure Island,1990,3.301143
7451,Zorba the Greek,1964,4.813635
7452,Undercurrent,1946,2.936232
7453,Bang Bang You're Dead,2002,3.273855
7454,My Side of the Mountain,1969,0.437809
7455,The Thin Blue Lie,2000,0.0826
7456,The Unsaid,2001,5.526635
7457,Twister,1989,0.720198
7458,Sniper,1993,9.337393
7459,Don't Tell Anyone,1998,0.802286
7460,Ghost in the Machine,1993,2.404331
7461,A Time for Drunken Horses,2000,2.391796
7462,Genghis Blues,1999,0.692364
7463,To Hell and Back,1955,1.715253
7464,11'09''01 - September 11,2002,3.103918
7465,"Bon Voyage, Charlie Brown (and Don't Come Back!)",1980,0.594899
7466,Internal Affairs,1990,5.439942
7467,The Parallax View,1974,4.43233
7468,The Warriors,1979,11.457298
7469,Mayerling,1968,0.783968
7470,Ambush,1999,0.999465
7471,Babylon 5: A Call to Arms,1999,8.389329
7472,Babylon 5: The River of Souls,1998,2.203009
7473,Babylon 5: Thirdspace,1998,5.579911
7474,FM,1978,0.266786
7475,Waterloo,1970,3.240624
7476,True Stories,1986,3.09897
7477,North Beach,2000,0.210088
7478,Zardoz,1974,10.698934
7479,School for Scoundrels,1960,1.332883
7480,The Virgin Spring,1960,10.353794
7481,Ice Cold in Alex,1958,2.750367
7482,Mogambo,1953,2.994187
7483,Demon Lover Diary,1980,0.001393
7484,Second Skin,1999,0.831471
7485,Victory,1996,1.064921
7486,The Secret Life of Walter Mitty,1947,3.039934
7487,Cypher,2002,7.348974
7488,The Rack,1956,1.088216
7489,Another Thin Man,1939,1.881187
7490,The Thin Man Goes Home,1945,5.650608
7491,Shadow of the Thin Man,1941,2.671234
7492,After the Thin Man,1936,7.201727
7493,Song of the Thin Man,1947,1.148166
7494,Woodstock,1970,3.624542
7495,Junior Size 36,1988,3.200299
7496,The Internecine Project,1974,1.672384
7497,Love Crazy,1941,1.175665
7498,Gunga Din,1939,7.425486
7499,Frank Herbert's Children of Dune,2003,3.636791
7500,Frank Herbert's Dune,2000,14.612842
7501,Lammbock,2001,9.634205
7502,The Legend I,1993,3.782615
7503,Tremors 2: Aftershocks,1996,9.877868
7504,Tremors 3: Back to Perfection,2001,10.191148
7505,The Peanut Butter Solution,1985,0.797308
7506,Hallelujah I'm a Bum,1933,0.511273
7507,Getting It Right,1989,0.112213
7508,Straight to Hell,1986,1.044389
7509,Margaret Cho: Notorious C.H.O.,2002,0.104037
7510,Friday Night,2002,0.326438
7511,White Zombie,1932,2.692891
7512,The Plague of the Zombies,1966,4.63932
7513,I Walked with a Zombie,1943,3.511113
7514,Highway 61,1991,1.078271
7515,The Vampire Lovers,1970,3.448018
7516,Countess Dracula,1971,1.979907
7517,The Cheerleaders,1973,0.457852
7518,How to Succeed in Business Without Really Trying,1967,3.014635
7519,Pat Garrett & Billy the Kid,1973,5.781236
7520,The Left Handed Gun,1958,1.866255
7521,The Last Man on Earth,1964,4.471808
7522,The Streetfighter,1974,0.834969
7523,Return of the Street Fighter,1974,0.905518
7524,"Duck, You Sucker",1971,9.611094
7525,Bring Me the Head of Alfredo Garcia,1974,4.139461
7526,Ride the High Country,1962,3.102999
7527,The Ballad of Cable Hogue,1970,2.537955
7528,Junior Bonner,1972,1.464329
7529,Master of the Flying Guillotine,1976,1.863293
7530,Frankenstein Must Be Destroyed,1969,2.049849
7531,The Haunted Palace,1963,10.576153
7532,Finder's Fee,2001,6.693644
7533,The Whip and the Body,1963,2.227007
7534,Berlin: Symphony of a Great City,1927,0.692745
7535,Samurai Fiction,1998,3.121214
7536,Gidget,1959,0.802364
7537,Wild in the Streets,1968,2.619751
7538,The Indian Runner,1991,7.218957
7539,Drunken Angel,1948,3.12255
7540,Desperate Living,1977,1.335691
7541,The Devil's Rain,1975,1.750414
7542,The Valachi Papers,1972,1.725038
7543,Rolling Thunder,1977,4.721308
7544,Stray Dog,1949,2.787661
7545,The Hidden Fortress,1958,5.624255
7546,High and Low,1963,8.815184
7547,After the Rehearsal,1984,2.281167
7548,The People Under the Stairs,1991,12.709349
7549,My New Gun,1992,0.178585
7550,Dark Days,2000,0.689963
7551,A Night in Casablanca,1946,2.329204
7552,Zelig,1983,5.94179
7553,Face to Face,1976,1.814674
7554,Shame,1968,5.305396
7555,The Silence,1963,3.822314
7556,Winter Light,1963,4.338439
7557,Through a Glass Darkly,1961,4.955553
7558,The Magician,1958,7.606709
7559,Smiles of a Summer Night,1955,4.354106
7560,Summer with Monika,1953,3.180818
7561,The Killers,1946,4.297965
7562,The Night of the Iguana,1964,2.560454
7563,Freud: The Secret Passion,1962,1.114302
7564,Reflections in a Golden Eye,1967,3.13517
7565,Under the Volcano,1984,1.55558
7566,Wise Blood,1979,1.323923
7567,The Yakuza,1974,3.037477
7568,A Better Place,1997,0.33244
7569,Nightbreed,1990,6.372135
7570,Shock,1977,0.992774
7571,Rabid Dogs,1974,1.709155
7572,Baron Blood,1972,1.017532
7573,Bloody Mama,1970,4.257796
7574,The Trip,1967,1.338485
7575,Ken Park,2002,12.630419
7576,Monterey Pop,1968,8.003836
7577,A Bridge Too Far,1977,7.719173
7578,Infernal Affairs,2002,10.363082
7579,A Tale of Two Sisters,2003,6.247028
7580,Broadway Danny Rose,1984,5.892277
7581,From Beyond,1986,7.522655
7582,The Wonderful Ice Cream Suit,1998,0.086764
7583,Robot Jox,1989,3.312779
7584,Dolls,1987,4.545885
7585,Space Truckers,1996,3.596317
7586,Not of This Earth,1988,1.569865
7587,Rock 'n' Roll High School,1979,3.019609
7588,Death Race 2000,1975,6.064898
7589,Cockfighter,1974,1.044611
7590,A Bucket of Blood,1959,2.728651
7591,Premature Burial,1962,9.555852
7592,The Wild Angels,1966,5.808639
7593,Bedlam,1946,1.856537
7594,Planet of the Vampires,1965,2.512247
7595,Pure Country,1992,2.803846
7596,Brigadoon,1954,12.645217
7597,Marjorie Morningstar,1958,0.728406
7598,The Power of One,1992,14.14735
7599,The Weather Underground,2002,1.464497
7600,Kikujiro,1999,4.75173
7601,I'm with Lucy,2002,7.270805
7602,"Spring, Summer, Fall, Winter... and Spring",2003,8.157887
7603,The Phantom Tollbooth,1970,1.567121
7604,The Getaway,1972,10.037593
7605,10 Rillington Place,1971,2.99988
7606,Dark Water,2002,8.82953
7607,The Thing Called Love,1993,2.923094
7608,The Thief,1997,1.212375
7609,How to Steal a Million,1966,12.389626
7610,The Stendhal Syndrome,1996,3.326404
7611,Dangan Runner,1996,0.451158
7612,Manslaughter,1922,1.625211
7613,Support Your Local Sheriff,1969,2.167511
7614,Brain Donors,1992,5.141952
7615,Passed Away,1992,0.232637
7616,Mean Streets,1973,8.212399
7617,Jack the Bear,1993,5.063771
7618,I Am a Fugitive from a Chain Gang,1932,8.741855
7619,Hamburger Hill,1987,12.373613
7620,The Last Broadcast,1998,1.399495
7621,Harper,1966,8.55931
7622,Sweet Bird of Youth,1962,2.444359
7623,Dahmer,2002,3.66229
7624,Paradise,1991,7.176726
7625,Sundays and Cybele,1962,0.833509
7626,Comes a Horseman,1978,2.516575
7627,Grill Point,2002,0.637825
7628,Frankenstein Unbound,1990,2.079742
7629,Shiri,1999,7.036727
7630,Bad Day at Black Rock,1955,7.441117
7631,La Cucaracha,1998,0.995424
7632,In China They Eat Dogs,1999,5.06264
7633,Delta Force 2: The Colombian Connection,1990,7.007739
7634,Crossroads,1986,10.852948
7635,29th Street,1991,1.04741
7636,Seducing Doctor Lewis,2003,1.847074
7637,City Limits,1984,0.441135
7638,Sammy and Rosie Get Laid,1987,1.009328
7639,Leaving Normal,1992,0.945706
7640,Sunrise: A Song of Two Humans,1927,4.249695
7641,Shock Corridor,1963,9.52088
7642,The First $20 Million Is Always the Hardest,2002,6.725887
7643,Au Revoir les Enfants,1987,8.052387
7644,Sex: The Annabel Chong Story,1999,0.119021
7645,The Girl Next Door,1999,1.061409
7646,Pursuit of Happiness,2001,0.001283
7647,Gladiator 1992,1992,2.660772
7648,The Inheritance,2003,1.599982
7649,Wonderful Days,2003,3.726483
7650,Indestructible Man,1956,3.692449
7651,The Wasp Woman,1959,1.78919
7652,Attack of the Giant Leeches,1959,1.386687
7653,Deranged,1974,2.400628
7654,The Cruel Sea,1953,3.629762
7655,Sodom and Gomorrah,1962,0.639894
7656,Dead or Alive,1999,0.740949
7657,Lola Montès,1955,1.971887
7658,Charly,1968,2.526159
7659,Twice Upon a Time,1983,0.572516
7660,"Atlantis, the Lost Continent",1961,1.542929
7661,Lust for Life,1956,4.478691
7662,La Dolce Vita,1960,11.063822
7663,Jin-Roh: The Wolf Brigade,1999,5.993402
7664,Rush,1991,10.584954
7665,Captain Blood,1935,4.738446
7666,The Lift,1983,1.583504
7667,Batteries not Included,1987,11.492174
7668,Educating Rita,1983,2.172275
7669,On Moonlight Bay,1951,0.435193
7670,Sansho the Bailiff,1954,5.104286
7671,Zazie dans le métro,1960,3.297004
7672,The Americanization of Emily,1964,1.537428
7673,Anne of the Thousand Days,1969,3.163027
7674,Baby Doll,1956,1.581449
7675,L'Avventura,1960,9.595757
7676,Beyond the Valley of the Dolls,1970,3.129943
7677,Hiroshima Mon Amour,1959,6.953676
7678,"The 1,000 Eyes of Dr. Mabuse",1960,1.685889
7679,Ugetsu,1953,5.525119
7680,At Play in the Fields of the Lord,1991,2.151436
7681,The Golden Coach,1952,0.687293
7682,The War Is Over,1966,0.661107
7683,Mystery of the Wax Museum,1933,2.356071
7684,The Day of the Jackal,1973,6.320225
7685,The Razor's Edge,1946,4.420637
7686,The Walking Dead,1936,1.057723
7687,War of the Buttons,1994,2.166408
7688,The Other,1972,1.764306
7689,Dexter the Dragon & Bumble the Bear,1983,0.559828
7690,Night of the Living Dead,1990,10.644165
7691,Drums Along the Mohawk,1939,7.179812
7692,The Maltese Falcon,1931,1.706761
7693,I Love You Again,1940,1.46809
7694,Safety Last!,1923,4.394823
7695,While the City Sleeps,1956,5.249028
7696,The Way Ahead,1944,2.97028
7697,Little Murders,1971,1.612885
7698,Viridiana,1961,5.407513
7699,Totally Fucked Up,1993,1.520025
7700,Masterminds,1997,6.963206
7701,You're a Big Boy Now,1966,2.134702
7702,Lupin the Third: The Castle of Cagliostro,1979,7.932795
7703,Arizona Dream,1993,5.465995
7704,Chaos,2000,1.095095
7705,Queen Christina,1933,2.886254
7706,Battleground,1949,2.746799
7707,Citizen Toxie: The Toxic Avenger IV,2001,4.693487
7708,Hooper,1978,2.991742
7709,The Crazy Stranger,1997,1.481076
7710,3 Women,1977,3.18357
7711,The Green Pastures,1936,0.113381
7712,Take Me Out to the Ball Game,1949,1.795678
7713,Grey Gardens,1975,3.019245
7714,Frogs,1972,7.706248
7715,Purple Rain,1984,9.190328
7716,Signs of Life,1968,1.245559
7717,Point of No Return,1993,11.113039
7718,Short Time,1990,1.302083
7719,The Hairdresser's Husband,1990,4.050762
7720,Cromwell,1970,2.766155
7721,Jamon Jamon,1992,4.117851
7722,College,1927,0.959282
7723,Mitchell,1975,1.588835
7724,Ten Little Indians,1965,2.922684
7725,The Idiot,1951,2.147226
7726,Used People,1992,1.345197
7727,The Swan,1956,0.36218
7728,The Most Dangerous Game,1932,3.295206
7729,The Front Page,1931,0.798285
7730,Dolls,2002,4.416932
7731,Three Came Home,1950,0.122293
7732,Our Man in Havana,1959,6.603651
7733,The Man Who Came to Dinner,1942,1.097462
7734,Sunday Bloody Sunday,1971,2.454107
7735,The Cowboys,1972,3.189566
7736,Make Way for Tomorrow,1937,2.890527
7737,The Major and the Minor,1942,1.283194
7738,The Caine Mutiny,1954,8.999948
7739,Black Narcissus,1947,8.657125
7740,H.M.S. Defiant,1962,0.525019
7741,Escape from Alcatraz,1979,11.837667
7742,Oliver Twist,1948,6.061655
7743,Skokie,1981,1.322607
7744,Shrek 2,2004,16.22986
7745,The Day After Tomorrow,2004,15.049695
7746,Raising Helen,2004,12.448933
7747,Soul Plane,2004,8.604389
7748,Baadasssss!,2004,4.081547
7749,The Mother,2003,3.551063
7750,Saved!,2004,5.084509
7751,Time of the Wolf,2003,2.379551
7752,Harry Potter and the Prisoner of Azkaban,2004,28.460276
7753,Mindhunters,2004,7.600017
7754,Zatoichi,2003,6.428263
7755,The Chronicles of Riddick,2004,5.060352
7756,Garfield,2004,10.003679
7757,The Stepford Wives,2004,10.81552
7758,Bright Future,2003,1.685394
7759,The Hunting of the President,2004,0.842853
7760,Napoleon Dynamite,2004,10.287419
7761,City of Joy,1992,1.408176
7762,The Doctor,1991,8.337242
7763,The Dresser,1983,1.182646
7764,Father Hood,1993,2.011108
7765,For Me and My Gal,1942,6.165341
7766,Hello Again,1987,1.078703
7767,Hope Springs,2003,10.284616
7768,Love Finds Andy Hardy,1938,0.899034
7769,Lover Come Back,1961,5.076113
7770,Police Academy: Mission to Moscow,1994,6.168241
7771,Ring of Bright Water,1969,0.508126
7772,Big Wednesday,1978,11.589692
7773,Fool for Love,1985,0.830943
7774,Give My Regards to Broad Street,1984,1.134476
7775,The Hi-Line,2000,0.211159
7776,The Last of Sheila,1973,1.569849
7777,The Playboys,1992,1.044831
7778,Star!,1968,0.585397
7779,We're Not Married!,1952,1.241513
7780,Wish You Were Here,1987,0.290331
7781,The Adventures of Sherlock Holmes,1939,2.561651
7782,Book of Love,1990,0.603549
7783,Helen of Troy,1956,5.489068
7784,The Hound of the Baskervilles,1939,2.722222
7785,Hour of the Wolf,1968,4.665202
7786,The Molly Maguires,1970,2.27258
7787,Suddenly,1954,1.859033
7788,Urban Ghost Story,1998,0.085069
7789,Possessed,1947,3.122447
7790,Dying of Laughter,1999,0.396431
7791,Kings Row,1942,0.877933
7792,The Kid Brother,1927,1.13281
7793,The Divorcee,1930,0.648708
7794,Meet the Applegates,1991,0.399156
7795,Robot Carnival,1987,1.193577
7796,Americathon,1979,0.942425
7797,The Chipmunk Adventure,1987,3.624446
7798,Sands of Iwo Jima,1949,2.828371
7799,This Island Earth,1955,3.187177
7800,The ComDads,1983,4.727034
7801,Anthony Adverse,1936,0.332132
7802,Blackboard Jungle,1955,4.582859
7803,Moment by Moment,1978,0.292719
7804,It Had to Be You,2000,0.608227
7805,Luna Papa,1999,1.257822
7806,The Long Way Home,1997,0.426526
7807,Investigation of a Citizen Above Suspicion,1970,4.772045
7808,True Love,1989,1.082105
7809,To Each His Own,1946,0.956142
7810,The Heiress,1949,4.72533
7811,State Fair,1945,1.81628
7812,Dragon Seed,1944,0.602598
7813,Executive Suite,1954,2.171544
7814,Johnny Belinda,1948,5.361702
7815,Super Size Me,2004,5.266103
7816,Johnny Eager,1941,1.671505
7817,None But the Lonely Heart,1944,1.038789
7818,La Jetée,1962,7.282665
7819,"Distant Voices, Still Lives",1988,1.402994
7820,The King of Kings,1927,1.487999
7821,Northwest Passage,1940,1.028599
7822,The Picture of Dorian Gray,1945,9.080158
7823,The Born Losers,1967,1.345165
7824,The Human Condition I: No Greater Love,1959,2.756995
7825,Samsara,2001,0.976452
7826,Bachelor Mother,1939,0.90772
7827,Please Don't Eat the Daisies,1960,1.014931
7828,Siddhartha,1972,0.366362
7829,White Heat,1949,11.300976
7830,Scrooge,1951,13.294639
7831,Memphis Belle,1990,8.854911
7832,The Cincinnati Kid,1965,3.670599
7833,Animal Factory,2000,6.432071
7834,The Panic in Needle Park,1971,8.802676
7835,Pretty Baby,1978,5.793494
7836,Godzilla vs. Mechagodzilla,1974,1.931568
7837,The Hitcher,1986,5.648114
7838,Show Boat,1951,2.01799
7839,Ivanhoe,1952,5.956582
7840,Box of Moonlight,1996,6.254986
7841,The Eel,1997,1.094509
7842,Fear X,2003,2.059918
7843,Freaks,1932,9.074348
7844,The Immigrant,1917,3.933922
7845,Silent Movie,1976,8.636492
7846,A Matter of Life and Death,1946,6.486938
7847,Anna Christie,1930,0.843203
7848,It Lives By Night,1974,0.35394
7849,Deep Cover,1992,3.573392
7850,Dr. Jekyll and Mr. Hyde,1931,4.749049
7851,My Little Chickadee,1940,0.732382
7852,The High and the Mighty,1954,2.955607
7853,The Ugly Dachshund,1966,2.159291
7854,Around the World in 80 Days,2004,7.825072
7855,I'll Sleep When I'm Dead,2003,2.787144
7856,DodgeBall: A True Underdog Story,2004,11.967379
7857,The Terminal,2004,14.092373
7858,Dear Frankie,2004,3.571208
7859,White Chicks,2004,7.723341
7860,The Door in the Floor,2004,3.495966
7861,The Notebook,2004,15.239013
7862,Two Brothers,2004,5.300303
7863,De-Lovely,2004,3.748162
7864,The Intended,2002,0.11524
7865,Kaena: The Prophecy,2003,1.369728
7866,Back to Bataan,1945,2.68989
7867,Bloodhounds of Broadway,1989,0.641979
7868,A Day at the Races,1937,4.815005
7869,Flying Leathernecks,1951,0.807745
7870,"Now You See Him, Now You Don't",1972,1.215839
7871,Plain Dirty,2003,0.125076
7872,Bob & Carol & Ted & Alice,1969,1.81433
7873,The Littlest Rebel,1935,0.672074
7874,Reconstruction,2003,2.19353
7875,Will Vinton's Claymation Christmas Celebration,1987,0.26361
7876,Happenstance,2000,1.705466
7877,Kops,2003,2.939129
7878,Comandante,2003,1.090011
